,Fp1_(Theta2+Alpha1),Fp1_(Theta),Fp1_(Alpha),Fp1_(Beta_Global),Fp1_(Beta_Alta),Fp1_(Beta_Baja),Fp1_(Gamma),F3_(Theta2+Alpha1),F3_(Theta),F3_(Alpha),F3_(Beta_Global),F3_(Beta_Alta),F3_(Beta_Baja),F3_(Gamma),C3_(Theta2+Alpha1),C3_(Theta),C3_(Alpha),C3_(Beta_Global),C3_(Beta_Alta),C3_(Beta_Baja),C3_(Gamma),Fz_(Theta2+Alpha1),Fz_(Theta),Fz_(Alpha),Fz_(Beta_Global),Fz_(Beta_Alta),Fz_(Beta_Baja),Fz_(Gamma),Cz_(Theta2+Alpha1),Cz_(Theta),Cz_(Alpha),Cz_(Beta_Global),Cz_(Beta_Alta),Cz_(Beta_Baja),Cz_(Gamma),Fp2_(Theta2+Alpha1),Fp2_(Theta),Fp2_(Alpha),Fp2_(Beta_Global),Fp2_(Beta_Alta),Fp2_(Beta_Baja),Fp2_(Gamma),F4_(Theta2+Alpha1),F4_(Theta),F4_(Alpha),F4_(Beta_Global),F4_(Beta_Alta),F4_(Beta_Baja),F4_(Gamma),C4_(Theta2+Alpha1),C4_(Theta),C4_(Alpha),C4_(Beta_Global),C4_(Beta_Alta),C4_(Beta_Baja),C4_(Gamma),BPR_Fp1,BPR_F3,BPR_C3,BPR_Fz,BPR_Cz,BPR_Fp2,BPR_F4,BPR_C4,PCA_x,PCA_y,cluster
65,1.5828820941956043,2.8052009655412324,0.9637804855688218,0.7755873181861935,0.7672062754485317,0.6083060697667325,0.681819358336511,1.8859141534641666,3.0844813453545092,1.20786969350904,0.7451220758967146,0.5851995045389005,0.6725609363184105,0.516558882514965,2.3655353240440635,4.383200443529616,1.5338317730597237,0.460344929416118,0.2484131763184088,0.5354071333236395,0.22834518320894556,2.378743186636188,4.485272819183926,1.341180960921644,0.5051287557868472,0.2643604650465506,0.5779014081072388,0.23828342506178857,2.336192049859488,4.962662648436922,1.3950310856221566,0.3936444210409079,0.2070004263079341,0.4583533171339697,0.1882477256167674,1.990170942760116,3.6726899049268167,1.2087967111031366,0.6300631717935626,0.47897549240878684,0.6128061205314852,0.42953832936812436,2.2479190686195127,4.344512020869344,1.3002445465593393,0.5624573755241832,0.2837862299172642,0.6349051471153111,0.2534718047726421,2.2543125223225253,4.4165795716117,1.4608366471355276,0.4690929806764448,0.26309146144450507,0.5419496053630272,0.24241361038577722,2.2336805222416953,3.9300544235670927,9.929496165931168,9.672247378033003,11.965853727744525,4.533475602400777,8.613007396141443,9.105931294797244,2.3768565478898065,-3.092253930891393,1
41,2.9898243198310275,3.995810037163592,1.8235454817006351,0.4844875608288647,0.2199560887706016,0.5815301745318617,0.1957062472447754,2.976564365026794,4.011621668120656,1.951590486847756,0.4589135865282961,0.19707793930004613,0.5548207865073602,0.17352667537038383,2.7788467027773547,3.4227693065814018,2.790337138033954,0.39064012301211726,0.15621633246554012,0.46543456272236927,0.13639237300392798,3.0243351891833252,4.396703546714091,1.712410189588291,0.4398281994481289,0.17732117750363147,0.5377240489137345,0.1577858133122685,2.9539972224201296,4.441168922187528,1.820798110114252,0.4139781743399735,0.1601081020398983,0.5126600047966361,0.14099938213382965,2.71991317779619,3.883848300477898,1.717280837375402,0.5283533999857394,0.2568808242226728,0.6224152233693957,0.2320171058052692,2.804021538343317,3.985673499888406,1.6261215040260975,0.5475545369094516,0.24184170047981807,0.6504076333755342,0.21729194089430987,2.752522754975451,3.35354175163005,2.549691404056941,0.4660399156066667,0.18801214273844072,0.5658345197908238,0.1655814345825923,14.691710282690547,16.312248344209138,19.546794954056363,18.234124468414727,20.561753149865925,11.731120220141662,12.63424495477155,16.3664719132003,-3.8230460980606895,-1.4150832607633168,1
68,2.901446042439713,2.7727938208961245,2.6188367960401053,0.49715890377489735,0.29528760260832965,0.5393678950696634,0.2746849616377754,3.3490499870592925,2.5528560216473526,3.0706332530125944,0.4560128976414821,0.22311591057186925,0.5066494288614095,0.19694290561148764,2.82465637292072,2.4184594340555043,3.6573603295017945,0.3244559373292235,0.156309096090764,0.3570528888854432,0.13803155843497888,3.63538221167465,2.6535083301851268,3.069240876080491,0.4187532686531815,0.2032886022575047,0.482336538551394,0.18296492474172826,3.943845481992406,2.812709110277626,3.215513609161853,0.32806345769937917,0.142380581228755,0.37655018932908785,0.12626618275656937,3.226623668573493,2.866881951371201,2.703943808244311,0.4573622589198844,0.2594683357476191,0.5105044716332701,0.24009677164027224,3.7298963099257363,2.452546585824009,3.145499925513611,0.4265968464521275,0.21535219903680647,0.47329046836486505,0.1910815966489012,3.377484512951986,2.6823938170656074,3.218463277936143,0.37852065316485173,0.18052767639174952,0.41117580203090204,0.1593265616742103,10.830140510895099,16.37732923707199,19.52897413725624,18.87907208546261,30.95877443000595,12.816123186670705,19.07194733886303,20.32625580934621,-6.372398332247128,4.663056861601453,1
72,2.464776128965134,4.444379735102668,1.2836092151113405,0.45085969935845827,0.3154156903426423,0.4600015561833732,0.2851403399666068,3.1457795599779046,4.128398844796129,1.6976892752658574,0.42074956057632174,0.27702517863491616,0.44034580906813214,0.2388933281950483,3.725992178621758,3.722656398132333,2.3886454269467277,0.31193920719415796,0.17805622546370828,0.3482728302389568,0.1576449573464623,3.162883457476702,4.435364031165517,1.755155888688674,0.36810219281288736,0.20954192871608165,0.40068531593734186,0.1807288428797846,3.724792138815017,4.207436356832631,2.1116729620620314,0.31570129124098906,0.16137221767917181,0.36051896500530023,0.1409945434546908,2.6361098986998583,4.400609794227695,1.4614944030778643,0.44778326112193834,0.2903018658865042,0.45864886217722045,0.2579536975851762,3.0165303740783864,4.159115403981464,1.8318513150708788,0.4251952176978152,0.24003393260448072,0.4623792173884852,0.2071293155235007,3.5488376737602048,3.764944162689326,2.5814042335707157,0.28858526475647006,0.149971245207522,0.3338162499657568,0.13249205582421575,8.344088415052816,11.99994574808211,22.09216069735183,16.091375085350265,24.34972724587001,9.362778268768615,13.437287469963112,25.86706707402127,-5.01231488006624,-2.3432827552229734,1
73,2.293460190615317,3.9443429984953178,1.056121109341264,0.5835392664162039,0.44500479038256613,0.5822407918594585,0.4105708722083853,2.7122403133748945,4.076549134407153,1.3029994596754613,0.5229964658886883,0.3087546063279665,0.5674419680467643,0.27871104303010635,3.1398333064499817,3.8406703339369037,1.427337861709513,0.5001655056620643,0.3199948591450239,0.5291270822027823,0.29731462443021867,3.015547817843359,4.677701989352297,1.2630153626276144,0.4162406650567895,0.22118571013953323,0.4802218758496992,0.20299777833156177,3.222687264449781,4.740080248359289,1.441253144427372,0.34398798603546527,0.1816845374393252,0.382064809107026,0.1674881204656228,2.829393510481889,4.822946151972707,1.185596433690957,0.4133892612446507,0.24147142225304594,0.45799828335323417,0.22344897281409837,3.2102301167232103,3.962105986728127,1.4824187558132131,0.49077579461010956,0.2695168229690092,0.5490728992112168,0.24095477721176686,3.80519287800728,4.165525404167741,1.6509217614882923,0.38922185467445264,0.2148823934193268,0.44113603323074674,0.19431839379428084,5.474413989752655,9.993476301899111,10.898233255462456,15.78957592687992,19.41500590989381,13.288298437619114,13.33567628861117,20.35740127750407,-2.168037992887601,-3.810126613582487,1
74,3.822935727032221,2.391055595071523,2.9568675922145653,0.40030794183492446,0.31867854463538814,0.42045366971345755,0.266871464761659,3.9071883547720403,2.757241436930211,3.0981381668874364,0.3446398318156316,0.22354361522242291,0.3738880916243036,0.18600153934589195,3.0468948239454994,1.9867787410777444,3.8118582013218463,0.3532559227557212,0.20977623164779974,0.41836132171478296,0.17548375230589655,3.8285823671231802,2.3974084717832227,3.0361407647254484,0.44112063789864103,0.3060309626459611,0.43001196067839614,0.25176361757913274,3.88281516306255,2.330379243397514,3.5614186700130266,0.36175677337151296,0.1883855129647982,0.42329876117355664,0.15911822028938505,3.8486779990563638,2.775787627355872,2.7826248678266445,0.3969877403094177,0.29840436867045167,0.396782095545906,0.2504154406726984,4.065593869088644,3.2431394963279274,2.8548728829621695,0.32019564872857015,0.19084944471764306,0.353168902571736,0.16768315670833747,3.6423276093930848,1.775080741926243,4.058393442543423,0.3610480854202139,0.1851657897696779,0.4288875677361215,0.15671349451024102,12.597858731116382,19.47963538882019,15.221206694895974,14.042156367357462,21.891305043398155,14.264625682395266,22.943922320586026,20.70563307893854,-7.129464618686926,5.779500433806027,1
75,3.538852702411293,4.051656125706066,1.9101334877309741,0.42784770504737846,0.22501560592489814,0.4902064990009972,0.19947495877922042,4.106845486061281,3.7000725701353665,2.2852757692636567,0.4176795982432372,0.1683403975254828,0.4962164207799318,0.14562582732029852,4.679275814638285,3.335868152163457,2.9041552025037563,0.3235385196878523,0.12134818361614125,0.40406958040792934,0.1074485297385906,3.8861250447779807,4.155942006257912,2.022412120572949,0.39728133269204985,0.1547859917171017,0.4975699334874373,0.13347460097326838,4.527242843102908,3.7286177006531847,2.5029074675761156,0.33730595834047833,0.1244857695190026,0.4333971289460692,0.11137170375347577,3.552415362726062,4.065168571264637,1.9113226939312309,0.438260276366633,0.21946293794546187,0.5095414324481217,0.19797992063231043,3.7495364288829376,4.187146187377687,2.0263578149862176,0.3989770265987607,0.17376584978632736,0.47993053820709314,0.1523660246106979,4.33426911715149,3.6517956534794345,2.757799119192576,0.3121762673144484,0.11339856155300547,0.3939399424447918,0.10134116033510332,16.729907604933324,27.0871578084117,42.964949107247115,27.13373139237306,41.59146692064281,17.457379150976827,22.503317871564818,41.0878318876759,-8.8062898576465,-0.6436966478806849,1
78,2.9215834643453458,3.220382516949328,1.8604232279572341,0.5868001440770458,0.44562877575515136,0.49697786003105243,0.38827309039663077,3.2058879506583082,2.9622950868053377,2.2553256815732095,0.6102906328348406,0.3915881628728456,0.5032015064137012,0.3267099775738084,3.749735314896856,2.482286145755735,2.8326016598576156,0.5018174437920571,0.31457125228853927,0.5415691218241316,0.2769107825646471,3.1540170290769494,3.232348499965827,2.1108060928693404,0.5893597853092107,0.3617541221491601,0.5296782446979732,0.3078696347754983,3.550010077407913,2.945164280079906,2.713724304760065,0.5010451868551784,0.27155625988502413,0.5712517761913871,0.24144444142141366,2.8597338560328716,3.516181158381015,1.7068242243611516,0.579422977378602,0.4355168677797014,0.4866374125872881,0.37982663459814364,3.61151925443589,2.634668919303726,3.023451328776742,0.48883943814804887,0.2671500885880004,0.5209802441049917,0.23416372348689413,2.768932709008035,2.8806870241766926,1.9023950574290898,0.7017170469887233,0.5015658287200425,0.5929107455893302,0.41651477973816053,7.120337614879637,8.835731897963045,13.420355277105708,9.661671210452742,14.593290849847131,7.110780373111756,15.66709551467186,6.21318450085436,-0.8087271507382124,2.5094668440079397,1
80,4.688100444978161,3.5202200862928463,2.341359561763146,0.315904843751096,0.16857272624749134,0.3752308684595854,0.1548598638542707,4.470946849502521,3.752680625589853,2.275801875469103,0.3067251121288387,0.13751638058280966,0.37813978228743395,0.12680795225534663,5.182343534801608,3.4383769186619006,2.7839943290446394,0.24006596455809348,0.0881802766863633,0.3205751187924756,0.0824678785804245,4.709012314984591,3.6638915847169393,2.4627325486401204,0.29195286114529745,0.1021790728777148,0.3818846757600659,0.09513417832339138,4.9007469726920725,3.8667931689866846,2.4058123051496265,0.2734167145970174,0.0875027670571908,0.37523835017036905,0.08033459240104422,4.444398751321431,3.1709159376708733,2.4950909714066936,0.37515434103292544,0.17782826953969175,0.4621427002717385,0.16731493571046344,3.8643878171405386,3.791801323684238,1.9722753171108862,0.3785265530216661,0.24297117716267738,0.41661922591243544,0.22916743597798692,5.25114195849148,3.5271550262340097,2.697705893389762,0.25356548972258236,0.08267972159512116,0.34269480672236247,0.07633042543852017,32.09016242665277,35.11251306982143,63.87759785121022,51.44170301095073,64.40115858836243,28.212117071182732,17.353376442184487,70.8854327898698,-12.721802590507544,0.030043701760031183,1
81,3.5990301024567066,4.856726207585671,1.79532964531575,0.2774937377933316,0.16021494191186159,0.32647115837106,0.14767958062383513,3.672008451785051,4.375243655723349,1.6482575056135498,0.4109108674073071,0.261690204294825,0.42514616216583934,0.25032961773117746,3.6466454746470913,4.172181723596947,2.4362977043868423,0.2887884960325037,0.13397894023605397,0.3459490888956009,0.11818292383269222,4.057844694271737,4.077520043152023,2.2505574971101123,0.3116674343022599,0.11807082897030445,0.39588248636504786,0.10621237847873254,3.331404347306194,3.93130992857231,2.4727922950442185,0.3146614433420171,0.12609507830205122,0.39233211383821764,0.11232907587014747,3.570661282400832,4.826471796954026,1.778509234877087,0.2834391029427728,0.16215652757029964,0.33450600273322323,0.1496436107582859,3.6176943830008357,4.079866401052187,2.1895750600879014,0.36194140733058244,0.1464937418933503,0.46076259739878805,0.12875787984238934,3.2923102630072845,3.937155061426853,2.4036523932414964,0.3440619915301636,0.15018414364221938,0.421188234855435,0.13650059053234048,26.583757258951685,32.453847246452625,30.12904115708797,34.285916519709176,30.57151116419832,25.88405233985418,27.55741168484759,22.638571057197527,-9.094383878338665,-2.255714995392358,1
70,4.893254615509423,2.6271541746469467,3.4643802714111813,0.3630470713729977,0.14392290599740246,0.4387716016227104,0.12359009544954358,4.70786660718633,2.7044416119402923,3.381203833571449,0.388797584139722,0.1515972251989429,0.4663321093436267,0.1290325848120691,4.339108483082758,2.856650854370518,3.426666591686559,0.32181410930810567,0.12610150459204303,0.40449292696822187,0.11057241830821254,4.756635859427563,2.7984775819360346,3.352366894847297,0.36687981758763455,0.13713543766577796,0.44760960422844,0.11495266377925048,4.337065921974238,3.235900175981026,3.073899790175384,0.3263183267573011,0.12225768743854264,0.40758436823484495,0.1070117916391868,4.837150453174735,2.7043166259327434,3.3810250363585554,0.38049406185182416,0.14735458960307252,0.4568606093116353,0.12836742307256663,4.487893714824441,2.768383145629328,3.194341653312348,0.4049021948787467,0.1694485583674641,0.47263717915571923,0.14480127304550375,3.6565971768351715,3.3626933503501277,2.8228086085958535,0.39220976306580985,0.15654921685408663,0.4898473426306387,0.1371471235201318,37.80677685165077,34.197790610088596,36.407888916817456,39.43820569875021,37.236697914129586,37.100924466627895,29.276357225718886,25.21944344257291,-11.74378196190903,4.288024360996524,1
82,3.18605366203657,4.332235345692818,1.4065896741483597,0.5131114150971013,0.25297708795959933,0.5844485567062081,0.22583222562212243,4.218687093812701,4.158184154799352,1.8443835809555067,0.43446254567473735,0.17103866684250962,0.5260263944605388,0.1482965125611327,4.688470877573686,4.362752703389628,1.910750268521583,0.32220210692706247,0.1205378950369814,0.41667856198489306,0.10577580894415126,4.1563372891282135,4.946072485589679,1.460711760097466,0.3825724868525831,0.13329912276730743,0.48292754321161296,0.1141375889841539,4.606197247983693,4.8052983966402225,1.5615813256077666,0.303670672484068,0.11233450901760025,0.3799533600399638,0.09879834838861098,3.0610286950334578,3.8608616346468114,1.3935981089903324,0.5955004030962665,0.33774749951309935,0.6565462583728324,0.30536439561475925,3.6812287398205856,4.475708215768585,1.4730205574023727,0.48277357656747405,0.19835643179383622,0.5727436339022675,0.16952383635768056,3.7149580085175815,4.3642115220318605,1.987292772001139,0.3802308074641868,0.13146307499623863,0.4802264153006561,0.11254969511193769,13.308595400764046,26.438142675977474,41.9293410062628,33.70970945227284,43.07168812553979,9.209819727788725,19.80235422542472,31.397482242025774,-7.055149991734619,-3.936641709268189,1
37,2.2543641887170365,3.7578291260506385,1.2492466781466298,0.6936248244779218,0.44624257090696345,0.6698480263841794,0.3883694163162672,2.3564701472809273,4.09333146717305,1.2791496381095295,0.6543576325256342,0.34230833715945497,0.6768824877314787,0.2921943146322732,2.970242036639092,4.449659961072201,1.792372738254962,0.3944034090564873,0.19652969697785264,0.4452560673747018,0.17288127427055264,2.159713282498503,4.09232151652064,1.128635466115066,0.6923681642124422,0.38074046407574885,0.7114637750666778,0.33174794059661616,2.8795313678703582,4.82855939800336,1.4106415373897367,0.41270500989081693,0.21209064920110252,0.4651217054120301,0.1851196057368783,1.3657305926652845,2.3958288858793013,0.8204162897754109,1.0322478106034834,0.7834855470467788,0.8694924133603037,0.7060701371771685,1.907363364147053,3.601609284599863,1.1268134843236164,0.7896112573932246,0.47560374695520985,0.7716197430241402,0.416705130784931,2.7872431261372617,4.408735392892874,1.7851286368727177,0.41115959724152423,0.21314693787237923,0.4623102553076176,0.18808654016197404,5.312776872419219,7.252217800072212,15.910972003709134,5.9728718978904665,14.285869260718874,1.8337074285834851,4.299968289548709,13.888515847222772,2.284543344513082,-2.7318900666775745,1
